"Data Source","World Development Indicators",

"Last Updated Date","2023-03-01",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Caribbean small states","CSS","Annual freshwater withdrawals, domestic (% of total freshwater withdrawal)","ER.H2O.FWDM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.911618140987","17.8667513340787","13.7716744904813","13.7716744904813","13.7716744904813","13.7716744904813","","",
"Cuba","CUB","Annual freshwater withdrawals, domestic (% of total freshwater withdrawal)","ER.H2O.FWDM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34.1585108424","33.9975254194","33.836852395","33.6764908609","33.5164399123","33.3566986475","33.1972661687","33.0381415814","32.8793239946","32.7208125207","32.5626062755","32.4047043783","34.435959244","29.6257569817","28.0676264694","28.2422520704","26.845354964","25.5801297565","24.428797241","24.428797241","24.428797241","24.428797241","24.428797241","24.428797241","24.428797241","","",
"Curacao","CUW","Annual freshwater withdrawals, domestic (% of total freshwater withdrawal)","ER.H2O.FWDM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cayman Islands","CYM","Annual freshwater withdrawals, domestic (% of total freshwater withdrawal)","ER.H2O.FWDM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cyprus","CYP","Annual freshwater withdrawals, domestic (% of total freshwater withdrawal)","ER.H2O.FWDM.ZS","","","","","","","","","","","","","","","","16.1290322581","17.1894604768","18.1929181929","19.1438763377","20.0463499421","20.9039548023","21.2555066079","21.589688507","21.9077568134","22.2108495394","22.5","22.9044834308","23.288973384","23.6549165121","24.0036231884","24.3362831858","24.1327300151","23.9197530864","23.6966824645","23.7110578569","23.7257617729","23.7408056042","23.7562012757","23.7719612764","23.7880986938","23.8046272494","24.3873011085","21.7981626587","20.8644448491","19.8800763151","24.2502357749","27.3191709509","30.2862419206","27.5184275184","19.9346405229","24.1919686582","23.7966711651","31.0236220472","32.9416372895","35.6115107914","33.6734693878","36.1022364217","37.037037037","38.8111888112","40.0722021661","","",
"Czechia","CZE","Annual freshwater withdrawals, domestic (% of total freshwater withdrawal)","ER.H2O.FWDM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.1791449798","38.1055247785","39.1177542836","38.8024066469","38.4553660983","38.3259639091","38.1903239152","38.047983939","37.9096017023","43.6344577854","37.3680944159","37.1171089417","36.8531077938","36.5750515658","35.8857749665","35.9534310607","36.0773602779","36.4100425444","36.1071162246","34.6061922868","37.4787878788","36.4936954413","38.30625","36.9268292683","37.8282208589","41.1320754717","42.828685259","","",
"Germany","DEU","Annual freshwater withdrawals, domestic (% of total freshwater withdrawal)","ER.H2O.FWDM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.613533626","21.4047381771","22.1223644904","22.8250087412","23.6424200547","23.8086488741","23.8797158244","24.192751991","24.8886917999","25.3469474144","26.0126356355","25.9826614165","25.951074328","25.9177405917","26.8518399723","27.8308565997","28.8581101353","28.5641063745","28.2719427627","27.9816020777","30.0295980301","32.4313220863","35.2870800326","35.6845580941","36.09307837","36.5131074824","36.5131074824","36.5131074824","36.5131074824","","",
"Djibouti","DJI","Annual freshwater withdrawals, domestic (% of total freshwater withdrawal)","ER.H2O.FWDM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","12.5","22.9007633588","31.6901408451","39.2156862745","45.7317073171","51.4285714286","56.4516129032","60.9137055838","64.9038461538","68.4931506849","71.7391304348","74.6887966805","77.380952381","79.8479087452","82.1167883212","84.2105263158","84.2105263158","84.2105263158","84.2105263158","84.2105263158","84.2105263158","84.2105263158","84.2105263158","84.2105263158","84.2105263158","84.2105263158","84.2105263158","84.2105263158","84.2105263158","84.2105263158","84.2105263158","84.2105263158","84.2105263158","84.2105263158","84.2105263158","","",
"Dominica","DMA","Annual freshwater withdrawals, domestic (% of total freshwater withdrawal)","ER.H2O.FWDM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","95","95","95","95","95","95","95","95","95","95","","",
"Denmark","DNK","Annual freshwater withdrawals, domestic (% of total freshwater withdrawal)","ER.H2O.FWDM.ZS","","","","","","","","","","","63.8888888889","62.1787025704","60.8315098468","59.7428288823","58.844765343","58.0912863071","58.0912863071","58.0912863071","58.0912863071","58.0912863071","58.0912863071","53.2505747126","49.0989323843","45.4990033223","42.3476635514","39.5659824047","37.1287561146","34.0321384425","30","37.9267791032","45.2815226011","46.5798609908","48.0108380556","49.5958735349","51.3612616413","53.3396413058","51.5514342487","53.0884718499","53.162055336","57.1891706855","62.1152770006","63.9511970643","65.9979038778","65.7536319613","63.3057362507","65.5327741535","59.8004020678","72.0042046251","58.9832970225","59.3523515806","57.210467706","54.1347317467","56.07267645","48.2179451119","48.600269729","47.9571322986","43.5869424292","42.764998359","36.2326815386","41.4038884383","","",
"Dominican Republic","DOM","Annual freshwater withdrawals, domestic (% of total freshwater withdrawal)","ER.H2O.FWDM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.3329907503","12.5310870437","12.7197963579","12.8997704667","13.0716021686","13.2358318099","12.918446067","12.6358961005","12.3827450012","12.1546313134","11.9480156512","11.3389510873","10.7889702653","10.2898735609","9.8349115203","9.4184778418","9.4184778418","9.4184778418","9.4184778418","9.4184778418","","",
"Algeria","DZA","Annual freshwater withdrawals, domestic (% of total freshwater withdrawal)","ER.H2O.FWDM.ZS","","","","","","","","","","","","","","","","","","","","","22","22","22","22","22","22","22.7027027027","23.3333333333","23.9024390244","24.4186046512","24.8888888889","25.5709138759","26.219772363","26.8378262248","27.4272182755","27.98989709","28.5276385254","29.0420644427","29.5346590452","30.0067831797","30.4596868916","31.407926742","31.96875","32.4874580431","32.9686231766","33.4161789555","33.8335279616","34.2236284713","34.5890646841","34.9321040384","35.254744303","35.5587525095","35.8456973294","34.7740070005","33.7815557103","32.8598685605","33.9747444378","34.4102466068","34.4102466068","34.4102466068","","",
"East Asia & Pacific (excluding high income)","EAP","Annual freshwater withdrawals, domestic (% of total freshwater withdrawal)","ER.H2O.FWDM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.5048532549797","10.959755583156","11.0673644082583","10.916306651606","10.9205113122559","10.9967478222241","","",
"Early-demographic dividend","EAR","Annual freshwater withdrawals, domestic (% of total freshwater withdrawal)","ER.H2O.FWDM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.87222520872579","9.00112357260106","9.1010327062865","9.14883690960609","9.10752025812264","9.18218969414452","","",
"East Asia & Pacific","EAS","Annual freshwater withdrawals, domestic (% of total freshwater withdrawal)","ER.H2O.FWDM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.6277808476346","11.8853353113278","11.9805651727905","11.7744788664434","11.8145902368783","11.9515745441108","","",
"Europe & Central Asia (excluding high income)","ECA","Annual freshwater withdrawals, domestic (% of total freshwater withdrawal)","ER.H2O.FWDM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.7843440139036","12.6971076327504","13.240015565025","12.8602147686881","13.0177701834867","12.8755954212567","","",
"Europe & Central Asia","ECS","Annual freshwater withdrawals, domestic (% of total freshwater withdrawal)","ER.H2O.FWDM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.5375618541574","17.7221526890572","18.1672592240322","18.0473652120571","18.2228050758605","18.1133685297749","","",
"Ecuador","ECU","Annual freshwater withdrawals, domestic (% of total freshwater withdrawal)","ER.H2O.FWDM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.6845813097","10.3861411209","11.0716185351","11.7415602895","12.3964886166","13.0369026013","13.0369026013","13.0369026013","13.0369026013","13.0369026013","13.0369026013","13.0369026013","13.0369026013","13.0369026013","13.0369026013","13.0369026013","13.0369026013","13.0369026013","13.0369026013","13.0369026013","","",
"Egypt, Arab Rep.","EGY","Annual freshwater withdrawals, domestic (% of total freshwater withdrawal)","ER.H2O.FWDM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.6261343013","5.9920328513","6.3345111096","6.6549912434","6.9561691422","7.239737661","7.507197321","7.7598828697","8.1853616284","8.5990888383","9.0015447269","9.3931837074","9.7744360902","10.14570966","10.5073911306","10.8598474888","11.2034272361","11.5384615385","13.3286810886","13.2780082988","13.2876712329","13.537414966","14.0054127199","14.1016949153","13.8709677419","13.8709677419","13.8709677419","","",
"Euro area","EMU","Annual freshwater withdrawals, domestic (% of total freshwater withdrawal)","ER.H2O.FWDM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.8188569609112","22.2120537323125","22.791966282448","23.3562268891256","23.6584287404343","23.5206320520818","","",
"Eritrea","ERI","Annual freshwater withdrawals, domestic (% of total freshwater withdrawal)","ER.H2O.FWDM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.9250120948","11.859290967","9.3128390597","7.1640270445","5.3264604811","5.3264604811","5.3264604811","5.3264604811","5.3264604811","5.3264604811","5.3264604811","5.3264604811","5.3264604811","5.3264604811","5.3264604811","5.3264604811","5.3264604811","5.3264604811","5.3264604811","5.3264604811","","",
"Spain","ESP","Annual freshwater withdrawals, domestic (% of total freshwater withdrawal)","ER.H2O.FWDM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","11.9994765768","13.0762387203","14.2442135544","15.5155036462","16.9044517503","18.4281842818","17.5760729168","16.7058736704","15.8170044336","14.9088578484","13.9807999238","13.0321685598","13.8379768863","14.6147345351","15.3639846743","15.2695148043","15.1607068318","15.4783500999","16.1120193595","15.7734181876","16.4402493125","16.5799904422","16.3508990867","15.0579523948","14.3368158074","13.2545594657","12.5515133321","14.3248386947","13.8565036072","15.0250682236","15.6625348323","15.5977935801","15.2634972344","15.2634972344","","",
"Estonia","EST","Annual freshwater withdrawals, domestic (% of total freshwater withdrawal)","ER.H2O.FWDM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.4801178203","6.3187760012","6.1633429958","6.0135000439","5.8689509082","5.7294199195","5.5083798242","5.7377919321","5.0715652771","4.8136447955","4.8096975775","4.6313361519","3.8583696838","4.2834118249","4.6505894267","3.3113290632","3.1873742649","3.7400367872","3.4166314384","3.4714612047","3.689560132","3.482868941","3.3279806444","3.8606472458","7.7556050246","","",
"Ethiopia","ETH","Annual freshwater withdrawals, domestic (% of total freshwater withdrawal)","ER.H2O.FWDM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.9913637999","7.7777953428","9.1775453238","10.3039014896","9.9933714001","9.7006093638","9.4247018156","9.1647714824","8.9182850868","8.6847099395","8.4630574719","8.2524375255","8.0520464036","7.8611566223","7.6777251185","7.6791080858","7.6791080858","7.6791080858","","",
"European Union","EUU","Annual freshwater withdrawals, domestic (% of total freshwater withdrawal)","ER.H2O.FWDM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.793787622938","22.1134822341463","22.5736653283065","23.0142408734199","23.3856411799777","23.4163554418134","","",
"Fragile and conflict affected situations","FCS","Annual freshwater withdrawals, domestic (% of total freshwater withdrawal)","ER.H2O.FWDM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.1403823684276","11.343968467679","11.1504451169384","10.8175842743538","11.2606603040263","12.5774641752092","","",
"Finland","FIN","Annual freshwater withdrawals, domestic (% of total freshwater withdrawal)","ER.H2O.FWDM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.0656156796","17.6048104226","17.1620404487","16.7362672663","16.3265306122","15.931941222","15.931941222","15.931941222","15.931941222","15.931941222","17.2164935202","17.3608036914","17.5075535536","17.7053607392","17.9063303473","18.1105388272","6.2389515392","17.895639591","17.7318485524","17.569544616","17.4087076206","17.2493177678","17.4238771983","17.595503956","16.9788696159","16.8905950096","17.3913043478","17.3913043478","14.2857142857","17.2413793103","","",
"Fiji","FJI","Annual freshwater withdrawals, domestic (% of total freshwater withdrawal)","ER.H2O.FWDM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","20","21.4851709305","22.6591001216","23.6103467254","24.3967828418","25.0578257517","25.6212510711","26.1071951057","26.5306122449","26.9028411084","27.2326350606","27.5268592886","27.7909738717","28.029375765","28.3944619869","28.7539166064","29.1078689309","29.456444339","29.7997644287","29.7997644287","29.7997644287","29.7997644287","29.7997644287","29.7997644287","29.7997644287","29.7997644287","29.7997644287","29.7997644287","29.7997644287","29.7997644287","29.7997644287","29.7997644287","29.7997644287","","",
"France","FRA","Annual freshwater withdrawals, domestic (% of total freshwater withdrawal)","ER.H2O.FWDM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","16.9217540843","16.6858754785","16.4573332804","16.2357904606","16.020930322","15.81245499","15.4493016654","15.2520333495","15.9263769602","16.6678815541","17.4871062539","18.3969460895","19.4133157548","18.9005717712","18.4132486843","17.9495017424","18.0865366986","18.4323539407","17.5180117395","17.4693236478","17.4633167016","17.5296998277","18.09526842","19.5486911355","19.377150481","19.7529568199","18.2113713262","19.1711506254","20.1826416762","19.3537751401","18.5517143264","19.57335754","20.0066800267","19.7996200976","19.7996200976","","",
"Faroe Islands","FRO","Annual freshwater withdrawals, domestic (% of total freshwater withdrawal)","ER.H2O.FWDM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Annual freshwater withdrawals, domestic (% of total freshwater withdrawal)","ER.H2O.FWDM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gabon","GAB","Annual freshwater withdrawals, domestic (% of total freshwater withdrawal)","ER.H2O.FWDM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","72","69.8560038082","67.9991117033","66.3752731814","64.9432040736","63.6708275543","62.5328428797","61.5090258714","60.5830164766","59.7414379678","58.9732465654","58.2692440934","57.621707901","57.0241064007","57.8913428986","58.7075575027","59.477124183","60.2039308408","60.8914450036","60.8914450036","60.8914450036","60.8914450036","60.8914450036","60.8914450036","60.8914450036","60.8914450036","60.8914450036","60.8914450036","60.8914450036","60.8914450036","60.8914450036","60.8914450036","60.8914450036","","",
"United Kingdom","GBR","Annual freshwater withdrawals, domestic (% of total freshwater withdrawal)","ER.H2O.FWDM.ZS","","","","","","","","","","","","","","","","","","","","","51.6284233901","53.4436480098","55.3719138229","57.4241194611","59.6126111018","61.9514310494","61.4492006189","60.9558698245","60.4712041885","59.9949773983","59.5269709544","59.5076259947","59.4883258818","59.4690704598","59.4498595738","59.4306930693","59.0945674044","58.7627721013","58.4352240124","57.7124756335","43.8302578491","46.7246606037","52.4834912432","55.2660008959","56.9380032435","61.7524068852","47.882986913","70.3629742746","72.9271588257","71.5030408341","74.1464750853","75.7224681073","70.9520331142","73.1390900306","73.4541157936","73.0682027085","73.9548693587","73.9548693587","73.9548693587","73.9548693587","","",
"Georgia","GEO","Annual freshwater withdrawals, domestic (% of total freshwater withdrawal)","ER.H2O.FWDM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.5731948837","20.3313503827","20.0631304853","19.7639716172","19.4281929573","19.0486322444","18.6161291868","18.1187764997","17.5408067379","17.9628079112","18.3940422081","18.8348160028","19.2854493757","19.7462768891","19.7462768891","19.7462768891","19.7462768891","24.1085527284","28.6159977196","33.2759809535","38.096378866","43.0856196653","48.2527325094","53.6074020401","59.1600289645","49.5631233949","48.2611995787","41.6871271006","","",
"Ghana","GHA","Annual freshwater withdrawals, domestic (% of total freshwater withdrawal)","ER.H2O.FWDM.ZS","","","","","","","","","","","35","33.8772980789","32.9023543034","32.0478001086","31.292633015","30.620467365","30.0183318057","29.4758240163","28.9845047039","28.5374554102","28.1289506953","27.7542116107","27.4092178771","27.0905630807","26.7953418158","26.5210608424","26.2655685014","26.0269981548","25.8037225042","25.5943164223","25.3975265018","25.212245948","25.037493751","24.8723973102","24.7161778619","24.5681381958","24.427652252","24.2941562705","24.1671412301","24.0461463618","23.9307535642","23.3865972996","22.8709288299","22.3815681204","21.9165520403","21.4741080416","21.0526315789","20.6506666667","20.2668890742","19.9000917525","19.5491721524","19.4019674686","19.3842645382","18.7646014391","18.237260737","20.8276125758","20.4560972279","20.4560972279","20.4560972279","20.4560972279","","",
"Gibraltar","GIB","Annual freshwater withdrawals, domestic (% of total freshwater withdrawal)","ER.H2O.FWDM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Annual freshwater withdrawals, domestic (% of total freshwater withdrawal)","ER.H2O.FWDM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","10","11.5907815671","13.2368736871","14.9412120705","16.706943927","18.5374473621","20.4363529468","22.4075677522","24.4553021829","26.5840999968","28.7988719624","31.1049336781","33.5080481662","36.0144739605","37.9606042123","37.0769936508","36.2585309303","35.4982672735","34.7902081987","33.8689481335","32.9982388179","32.1740306757","31.3926954248","30.6509726798","29.9459244756","29.274896373","28.6354840635","28.0255045839","27.4429714183","26.8860728856","26.3531533197","25.8426966292","25.8426966292","","",
"Gambia, The","GMB","Annual freshwater withdrawals, domestic (% of total freshwater withdrawal)","ER.H2O.FWDM.ZS","","","","","","","","","","","","","","","","","","","","","","","7","13.3646706179","17.915644351","21.3314925602","23.9898163302","26.117454471","27.8588970752","29.3105448095","30.5391786344","31.5925243485","32.5055965056","33.3046661036","34.0098294305","34.6367215054","35.1976889579","35.7026113671","36.1594881398","36.5748654638","37.4585635359","38.1363244176","38.7823888772","39.3989296007","39.9879251358","40.5511811024","40.5511811024","40.5511811024","40.5511811024","40.5511811024","40.5511811024","40.5511811024","40.5511811024","40.5511811024","40.5511811024","40.5511811024","40.5511811024","40.5511811024","40.5511811024","40.5511811024","","",
"Guinea-Bissau","GNB","Annual freshwater withdrawals, domestic (% of total freshwater withdrawal)","ER.H2O.FWDM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60.2409638554","26.0977630489","19.0095047524","15.9441060552","14.2338822216","13.1428571429","13.1428571429","13.1428571429","13.1428571429","13.1428571429","14.1685393258","15.1602209945","16.1195652174","17.0481283422","17.9473684211","17.9473684211","17.9473684211","17.9473684211","17.9473684211","17.9473684211","17.9473684211","17.9473684211","17.9473684211","17.9473684211","17.9473684211","17.9473684211","17.9473684211","17.9473684211","17.9473684211","","",
"Equatorial Guinea","GNQ","Annual freshwater withdrawals, domestic (% of total freshwater withdrawal)","ER.H2O.FWDM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","81","80.7860262009","80.5939226519","80.420499343","80.2631578947","80.119760479","79.9885321101","79.8679867987","79.7568710359","79.6541200407","79.5588235294","79.4701986755","79.3875685558","79.3103448276","79.418344519","79.5206971678","79.6178343949","79.7101449275","79.797979798","79.797979798","79.797979798","79.797979798","79.797979798","79.797979798","79.797979798","79.797979798","79.797979798","79.797979798","79.797979798","79.797979798","79.797979798","79.797979798","79.797979798","","",
"Greece","GRC","Annual freshwater withdrawals, domestic (% of total freshwater withdrawal)","ER.H2O.FWDM.ZS","","","","","","","","","","","","","","","","13.6816502175","13.6816502175","13.6816502175","13.6816502175","13.6816502175","13.6816502175","13.3076889766","12.9467888821","12.5982774086","12.2615274236","11.9359534207","10.9760256987","10.1966500309","9.5512653891","9.0080531183","9.4325023319","8.625854826","9.6518619889","8.9811451828","9.2625043237","10.6224048628","9.7282328462","9.9068430132","9.3876858551","8.9214211089","8.5001075963","8.6147681265","9.3513068366","8.9971531117","8.9918164353","8.9967369348","9.0075750412","8.7873973229","9.9287141336","11.0657624523","12.1985661806","13.3271490414","15.3598389532","15.274559194","15.2062115559","15.1291885345","16.6436464088","16.646931123","16.6666666667","16.678200692","","",
"Grenada","GRD","Annual freshwater withdrawals, domestic (% of total freshwater withdrawal)","ER.H2O.FWDM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","85.1063829787","85.1063829787","85.1063829787","85.1063829787","85.1063829787","85.1063829787","","",
"Greenland","GRL","Annual freshwater withdrawals, domestic (% of total freshwater withdrawal)","ER.H2O.FWDM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Annual freshwater withdrawals, domestic (% of total freshwater withdrawal)","ER.H2O.FWDM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.4883340673","21.6694829334","22.698570187","23.6031846459","24.4046217479","25.11958124","25.11958124","25.11958124","25.11958124","25.11958124","25.11958124","25.11958124","25.11958124","25.11958124","25.11958124","25.11958124","25.11958124","25.11958124","25.11958124","","",
"Guam","GUM","Annual freshwater withdrawals, domestic (% of total freshwater withdrawal)","ER.H2O.FWDM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Annual freshwater withdrawals, domestic (% of total freshwater withdrawal)","ER.H2O.FWDM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.0273972603","1.1382799325","1.2458471761","1.3502454992","1.4516129032","1.5500794913","1.6457680251","1.7387944359","1.8292682927","2.2318790624","2.6421753828","3.0603794419","3.4867220758","3.9214431934","3.9818122767","4.0440691384","4.108303733","4.1746118224","4.2430954523","4.2430954523","4.2430954523","4.2430954523","4.2430954523","4.2430954523","4.2430954523","4.2430954523","4.2430954523","4.2430954523","","",
"High income","HIC","Annual freshwater withdrawals, domestic (% of total freshwater withdrawal)","ER.H2O.FWDM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.0505295859295","15.9801565182678","15.8416686609857","16.0709095645568","16.1756076050489","16.2701579435447","","",
"Hong Kong SAR, China","HKG","Annual freshwater withdrawals, domestic (% of total freshwater withdrawal)","ER.H2O.FWDM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Honduras","HND","Annual freshwater withdrawals, domestic (% of total freshwater withdrawal)","ER.H2O.FWDM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.6017423771","19.6017423771","19.6017423771","19.6017423771","19.6017423771","19.6017423771","19.6017423771","19.6017423771","19.6017423771","19.6017423771","19.6017423771","19.6017423771","19.6017423771","19.6017423771","19.6017423771","19.6017423771","19.6017423771","","",
"Heavily indebted poor countries (HIPC)","HPC","Annual freshwater withdrawals, domestic (% of total freshwater withdrawal)","ER.H2O.FWDM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.51528886767457","7.56034311673688","7.56544763322665","7.59596231099812","7.51379801852749","7.51455405641536","","",
"Croatia","HRV","Annual freshwater withdrawals, domestic (% of total freshwater withdrawal)","ER.H2O.FWDM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","88.02092415","86.8792008962","84.597820202","83.0458902997","81.8151109109","80.7869557584","78.1846921056","77.3286976677","78.3471563981","76.0228810969","73.6793726481","80.135689492","67.4728718843","64.0726681128","64.4536652835","63.3704735376","63.3704735376","62.602739726","","",
"Haiti","HTI","Annual freshwater withdrawals, domestic (% of total freshwater withdrawal)","ER.H2O.FWDM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.0923563629","6.1714366877","7.105321263","7.9214680266","8.6408220458","8.9973443234","9.3474272735","9.6912437908","10.028960635","10.360738701","10.6867332743","11.0070942734","11.3219664795","11.631489755","11.9357992504","12.2350256011","12.5292951145","12.8187299475","13.1034482759","13.1034482759","13.1034482759","13.1034482759","13.1034482759","13.1034482759","13.1034482759","13.1034482759","13.1034482759","13.1034482759","13.1034482759","","",
"Hungary","HUN","Annual freshwater withdrawals, domestic (% of total freshwater withdrawal)","ER.H2O.FWDM.ZS","","","","","","","","","","","21.744966443","21.1206516676","20.5692676103","20.0787401575","19.6395210598","19.2439602562","19.2439602562","19.2439602562","19.2439602562","19.2439602562","19.2439602562","16.6996701717","14.4454081389","12.4342570369","10.628901547","8.9992913944","9.7548413907","10.4845665668","11.1897687196","11.8716635959","12.5313878871","13.1700055518","13.7885135419","13.7887430694","13.7889725969","13.7892021243","13.7894316518","14.0906966928","14.4031265008","14.5774332337","14.1466889535","14.295323821","14.530482368","14.4096218342","14.4329837168","15.0421462884","14.6266719544","14.1932404618","14.1899536491","14.1865356339","14.1829784001","14.1792732654","14.1754108097","12.9441734889","13.5620027856","14.0274748225","13.6731503196","13.946085562","13.4446418362","14.7837931718","","",
"IBRD only","IBD","Annual freshwater withdrawals, domestic (% of total freshwater withdrawal)","ER.H2O.FWDM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.7716007074254","10.9858229084986","10.9550154434262","11.0017765708406","11.0300111868041","11.159671402901","","",
"IDA & IBRD total","IBT","Annual freshwater withdrawals, domestic (% of total freshwater withdrawal)","ER.H2O.FWDM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.2381496351445","10.4032642526999","10.3570026241569","10.3959204111068","10.430939205943","10.5716848846788","","",
"IDA total","IDA","Annual freshwater withdrawals, domestic (% of total freshwater withdrawal)","ER.H2O.FWDM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.52885995761461","7.48163296365469","7.33352527895799","7.31585583192352","7.36828837170863","7.44766927272191","","",
"IDA blend","IDB","Annual freshwater withdrawals, domestic (% of total freshwater withdrawal)","ER.H2O.FWDM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.47975488898427","7.39391112968921","7.1148467002381","6.95648976845839","7.04881323337898","7.15666998855535","","",
"Indonesia","IDN","Annual freshwater withdrawals, domestic (% of total freshwater withdrawal)","ER.H2O.FWDM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.3608850629","7.1180340315","7.8033837552","8.4266848313","8.9959987634","9.5180485309","9.9984853261","10.44209395","10.8529527182","11.2345592114","11.5899300897","10.7740556242","10.0824227746","9.4886601363","8.9733665627","8.5219510073","8.743800688","8.950458072","9.1434320504","9.3240381014","9.493428318","9.6526160096","9.8024959896","9.9438614038","10.0774177709","10.3866715579","10.6901430593","10.6901430593","10.6901430593","10.6901430593","","",
